time,temperature_2m_mean (°C),rain_sum (mm),wind_speed_10m_max (km/h),apparent_temperature_mean (°C),temperature_2m_min (°C),temperature_2m_max (°C),apparent_temperature_max (°C),weather_code (wmo code),wind_direction_10m_dominant (°),wind_gusts_10m_max (km/h),shortwave_radiation_sum (MJ/m²),daylight_duration (s),sunshine_duration (s),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),precipitation_hours (h),precipitation_sum (mm),et0_fao_evapotranspiration (mm),snowfall_sum (cm),cloud_cover_mean (%),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),visibility_mean (undefined),visibility_max (undefined),visibility_min (undefined),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),winddirection_10m_dominant (°),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
12/17/2023,18.8,0,18.2,16.9,12.9,25,22.5,3,37,33.5,12.2,36779.13,31708.89,11.4,2023-12-17T07:44,2023-12-17T17:57,0,0,3.33,0,56,9.9,58,NaN,NaN,NaN,21.5,12.9,37,10.4,7.1
12/18/2023,18.7,0,23.3,17.3,14.3,24.3,21.6,3,26,40.7,10.02,36767.35,25200,14,2023-12-18T07:44,2023-12-18T17:57,0,0,2.84,0,59,12.7,71,NaN,NaN,NaN,26.7,15.6,26,16.2,10
12/19/2023,17.8,0,25.4,16,13.6,23.4,19.7,3,37,43.2,12.65,36758.17,33452.25,13,2023-12-19T07:45,2023-12-19T17:58,0,0,3.14,0,15,11.2,70,NaN,NaN,NaN,26.5,15.2,37,14.4,8.4
12/20/2023,16.3,0,14.1,14.9,11.6,21.8,19.7,3,57,26.3,8.03,36751.65,19111.27,10.8,2023-12-20T07:46,2023-12-20T17:58,0,0,2.01,0,92,9.8,68,NaN,NaN,NaN,17.4,9.6,57,9.4,5.9
12/21/2023,16.3,0,25.5,12.9,13.2,20.1,16.4,3,198,42.5,8.57,36747.8,19458.4,9.3,2023-12-21T07:46,2023-12-21T17:58,0,0,3.12,0,69,7.5,57,NaN,NaN,NaN,32,19.4,198,16.6,10.7
12/22/2023,15.5,0,27.9,11.3,10.4,21.1,16.4,1,212,46.4,12.78,36746.69,33602.39,5.4,2023-12-22T07:47,2023-12-22T17:59,0,0,3.99,0,1,4.2,47,NaN,NaN,NaN,33.9,20.4,212,23.4,14.8
12/23/2023,16.9,0,25.6,13.9,12.4,21.8,17.9,3,221,43.9,10.48,36748.32,32699.58,8.8,2023-12-23T07:47,2023-12-23T17:59,0,0,3.17,0,26,9,61,NaN,NaN,NaN,32.7,19.2,221,18,10.2
12/24/2023,18,0.1,19.2,16.2,14.5,22.2,20.7,51,199,30.2,9.77,36752.75,30489.61,12.3,2023-12-24T07:47,2023-12-24T18:00,1,0.1,2.62,0,46,10.5,62,NaN,NaN,NaN,22.3,13.1,199,7.9,2.6
12/25/2023,18.6,0,9.4,18.3,14.4,23.1,22,3,22,19.4,11.64,36760.01,31526.17,14.1,2023-12-25T07:48,2023-12-25T18:00,0,0,2.39,0,22,11.6,67,NaN,NaN,NaN,11.2,5.7,22,3.6,1.8
12/26/2023,18,0,21.1,16.4,12.9,23.7,20.9,1,45,37.8,12.15,36770.07,33629.13,12.3,2023-12-26T07:48,2023-12-26T18:01,0,0,3,0,4,11.3,68,NaN,NaN,NaN,23.9,13.6,45,13,8
12/27/2023,17.7,0,17.1,16.6,12.5,23.7,21.4,2,339,29.2,11.7,36782.89,32339.98,11.9,2023-12-27T07:49,2023-12-27T18:02,0,0,2.78,0,21,11.5,71,NaN,NaN,NaN,19,10.4,339,9,3.6
12/28/2023,17,8.9,19.4,16.5,14.2,21.1,20,63,6,34.6,8.4,36798.41,31318.37,14.2,2023-12-28T07:49,2023-12-28T18:02,13,8.9,1.66,0,48,13.5,80,NaN,NaN,NaN,21.2,11.5,6,9.4,4.3
12/29/2023,17.4,0,18.7,16.9,13.3,22.9,21.3,2,26,32.8,11.19,36816.59,32581.08,13.3,2023-12-29T07:49,2023-12-29T18:03,0,0,2.2,0,22,13.4,79,NaN,NaN,NaN,19.9,11,26,12.2,5.4
12/30/2023,16.5,0,15.4,16.1,12.2,22.3,21,3,49,28.8,11.64,36837.39,31184.32,11.7,2023-12-30T07:50,2023-12-30T18:04,0,0,2.15,0,39,12.7,80,NaN,NaN,NaN,16.4,8.7,49,7.9,4.9
12/31/2023,16.6,0.6,13.4,16.5,12.8,21.2,20.9,51,18,25.9,11.33,36860.73,32405.5,12.4,2023-12-31T07:50,2023-12-31T18:04,4,0.6,1.95,0,22,12.6,78,NaN,NaN,NaN,12.7,6.4,18,5,1.8
1/1/2024,15.9,0,15.3,15.4,11.2,21,20,3,45,24.5,11.88,36886.6,32158.69,10.8,2024-01-01T07:50,2024-01-01T18:05,0,0,2.07,0,25,11.9,79,NaN,NaN,NaN,14.2,7.2,45,7.6,3.3
1/2/2024,17,0,14.2,16.3,12.5,22.2,20.2,3,332,27,11.05,36914.91,32961.7,12.1,2024-01-02T07:50,2024-01-02T18:06,0,0,2.25,0,26,11.5,73,NaN,NaN,NaN,14.5,7.8,332,6.8,2.9
1/3/2024,17.1,0,8.8,16.5,11.9,22.4,21.1,3,10,20.2,12.57,36945.63,32657.45,11.1,2024-01-03T07:51,2024-01-03T18:06,0,0,2.3,0,24,10.3,66,NaN,NaN,NaN,10.1,5.1,10,1.8,1.1
1/4/2024,16.3,0,12.8,14.9,11.6,22.5,20,1,350,24.8,12.98,36978.7,33861.21,10.7,2024-01-04T07:51,2024-01-04T18:07,0,0,2.58,0,3,8.7,64,NaN,NaN,NaN,12.9,7,350,7.2,1.3
1/5/2024,16.4,0,8.6,14.9,10.4,22.1,20.1,3,188,17.3,13.23,37014.08,33900.23,8.9,2024-01-05T07:51,2024-01-05T18:08,0,0,2.54,0,20,6.9,56,NaN,NaN,NaN,11,5.4,188,3.2,1.1
1/6/2024,17,0,15.9,15.7,11.9,22.7,20.7,3,58,29.5,13.04,37051.7,33941.67,10.8,2024-01-06T07:51,2024-01-06T18:09,0,0,2.78,0,17,10.3,66,NaN,NaN,NaN,17.4,10.2,58,9.4,6.2
1/7/2024,17.2,0,17.3,15.1,12.2,24.1,21.1,0,185,31.7,13.38,37091.5,33985.48,9.3,2024-01-07T07:51,2024-01-07T18:09,0,0,3.25,0,0,8.3,58,NaN,NaN,NaN,20.8,12,185,9.4,7
1/8/2024,17.5,0,16.9,14.8,12.2,23.6,20.7,3,190,28.4,13.54,37133.45,34031.57,9.4,2024-01-08T07:51,2024-01-08T18:10,0,0,3.29,0,53,5.8,49,NaN,NaN,NaN,20.4,11.5,190,2.2,0.5
1/9/2024,15.6,0,17.7,12.4,9.4,21.8,17,3,238,32.4,13.73,37177.47,34079.9,6.5,2024-01-09T07:51,2024-01-09T18:11,0,0,3.27,0,28,0.4,38,NaN,NaN,NaN,14.9,8.2,238,4.7,2.7
1/10/2024,14.2,0,20.1,10.7,8.9,20.1,16,1,236,35.6,13.56,37223.53,34130.39,5.2,2024-01-10T07:51,2024-01-10T18:12,0,0,3.42,0,5,1.6,43,NaN,NaN,NaN,20.7,12,236,10.8,6.5
1/11/2024,14.7,0.1,18.4,12.7,10.8,19,15.9,51,262,33.1,10.41,37271.56,32135.62,9.4,2024-01-11T07:51,2024-01-11T18:13,1,0.1,2.28,0,34,8.1,67,NaN,NaN,NaN,18.4,10.2,262,10.4,5.9
1/12/2024,14.2,0,15.6,11.9,9.6,19.8,16.4,1,220,29.9,12.96,37321.51,34237.63,7.5,2024-01-12T07:51,2024-01-12T18:13,0,0,2.64,0,7,6.6,63,NaN,NaN,NaN,18.2,10.2,220,9.4,5.6
1/13/2024,14.8,0,29,10.3,9.9,20.7,15.5,1,206,49,13.64,37373.38,34294.48,5.5,2024-01-13T07:51,2024-01-13T18:14,0,0,4.04,0,3,3.1,48,NaN,NaN,NaN,33.1,19.8,206,18.4,10.8
1/14/2024,14.6,0,13.6,12.5,10.2,20,16.7,1,270,26.6,12.8,37427.77,34354.19,8.8,2024-01-14T07:51,2024-01-14T18:15,0,0,2.62,0,18,6.8,63,NaN,NaN,NaN,16.4,8.5,270,7.6,4.7
1/15/2024,14.6,0,10.5,12.7,9.3,19.9,17.3,0,256,22.7,13.8,37484.71,34416.64,7.3,2024-01-15T07:51,2024-01-15T18:16,0,0,2.58,0,1,5.6,58,NaN,NaN,NaN,11.7,6,256,4.3,1.1
1/16/2024,14.3,0,12.3,11.7,9,19.4,15.9,1,210,25.6,13.82,37544.11,34481.73,6.5,2024-01-16T07:51,2024-01-16T18:17,0,0,2.8,0,8,2.7,47,NaN,NaN,NaN,13.2,6.8,210,3.2,1.3
1/17/2024,15.6,0,11.2,12.6,10,22.4,18.9,3,209,21.2,13.94,37605.86,32922.39,7.2,2024-01-17T07:51,2024-01-17T18:18,0,0,3.21,0,31,1.3,40,NaN,NaN,NaN,14.3,7.6,209,8.6,5
1/18/2024,17.1,0,6.9,15.1,11,22.8,20.9,3,340,13.3,13.65,37669.84,34619.23,8.5,2024-01-18T07:51,2024-01-18T18:18,0,0,2.56,0,21,3.2,40,NaN,NaN,NaN,7.6,3,340,2.5,0.4
1/19/2024,17.7,0,9.7,16.5,12.1,23.6,22.1,1,317,16.2,13.97,37735.94,34691.4,11,2024-01-19T07:50,2024-01-19T18:19,0,0,2.74,0,3,7.5,54,NaN,NaN,NaN,9.7,4.3,317,2.9,0.4
1/20/2024,18.8,0,10.8,16.8,12.4,25.8,23.6,3,183,22.7,13.94,37804.05,34765.68,10.8,2024-01-20T07:50,2024-01-20T18:20,0,0,3.37,0,50,6.4,48,NaN,NaN,NaN,13.6,7.7,183,6.1,4.6
1/21/2024,20.1,0,22,16.2,15.7,26.6,21.8,3,185,38.9,13.62,37874.07,30800.35,12.1,2024-01-21T07:50,2024-01-21T18:21,0,0,5.09,0,49,3,35,NaN,NaN,NaN,26.3,15.8,185,17.3,10.7
1/22/2024,17.5,0,19.1,14.4,12.2,22.7,19.9,3,225,34.2,11.91,37945.88,34920.07,8.9,2024-01-22T07:49,2024-01-22T18:22,0,0,3.83,0,15,7,51,NaN,NaN,NaN,27.7,16.2,225,20.5,11.3
1/23/2024,15.9,0,19.7,13.8,11.5,20.8,17,3,257,35.3,11.8,38019.38,34403.01,9.9,2024-01-23T07:49,2024-01-23T18:23,0,0,2.71,0,39,8.6,64,NaN,NaN,NaN,21.1,11.7,257,11.2,5.9
1/24/2024,15.5,0.2,17.4,13.3,12,18.5,15.7,51,280,32.4,10.71,38094.46,27125.01,10.3,2024-01-24T07:49,2024-01-24T18:24,2,0.2,2.51,0,54,7.2,60,NaN,NaN,NaN,18.9,10.2,280,5.4,2.8
1/25/2024,14,1.4,19.9,11.8,9.3,19.3,15.4,53,265,33.1,11.08,38171.03,31207.17,7.6,2024-01-25T07:48,2024-01-25T18:25,4,1.4,2.36,0,32,7.4,67,NaN,NaN,NaN,18.3,10.3,265,6.1,3.9
1/26/2024,14.4,0.5,26.5,12,9.8,19.8,15.6,51,251,44.6,11.64,38248.98,28088.53,7.3,2024-01-26T07:48,2024-01-26T18:25,3,0.5,2.58,0,41,8.8,71,NaN,NaN,NaN,25.8,14.9,251,9.4,5.8
1/27/2024,14.4,0.3,21.9,12.1,10.3,19.1,15.2,51,282,38.2,11.2,38328.21,35216,8.7,2024-01-27T07:47,2024-01-27T18:26,2,0.3,2.54,0,33,7.6,67,NaN,NaN,NaN,20.4,11.6,282,9.4,6.1
1/28/2024,13.7,0.1,13.6,11.8,9.9,17.9,15.4,51,242,26.6,10.02,38408.61,24812.3,8.6,2024-01-28T07:47,2024-01-28T18:27,1,0.1,2.03,0,51,7.2,67,NaN,NaN,NaN,15.1,7.9,242,4,3.7
1/29/2024,13.3,0.3,25.1,10.9,8.2,18.2,14.7,51,270,40,13.49,38490.11,35279.03,6.7,2024-01-29T07:47,2024-01-29T18:28,2,0.3,2.7,0,25,7.2,69,NaN,NaN,NaN,21.2,12,270,5.4,3.1
1/30/2024,11.9,0,26.6,8,7.8,16.5,10.8,2,267,46.1,14.51,38572.58,34039.93,4.4,2024-01-30T07:46,2024-01-30T18:29,0,0,3.04,0,9,3.4,59,NaN,NaN,NaN,28.6,16.4,267,10.8,6.9
1/31/2024,10.9,1.1,28.4,7.5,6.7,16.5,11.6,53,213,50,12.96,38655.95,33519.98,3.6,2024-01-31T07:45,2024-01-31T18:30,3,1.1,2.56,0,21,3.1,61,NaN,NaN,NaN,23.1,12.9,213,9,6.1
2/1/2024,10.9,0,18.9,7.4,5.7,16.4,12.5,3,222,31,11.72,38740.11,28187.43,1.7,2024-02-01T07:45,2024-02-01T18:31,0,0,2.5,0,33,3.3,61,NaN,NaN,NaN,24.1,13.9,222,13,7.6
2/2/2024,12.5,1.3,17,10.1,8.4,17.3,13.9,53,249,31.7,12.15,38825.07,34229.85,6.2,2024-02-02T07:44,2024-02-02T18:31,5,1.3,2.23,0,38,6.5,70,NaN,NaN,NaN,19,10.5,249,6.8,4.1
2/3/2024,12.6,0,16.4,9.8,8,18.6,14.6,0,239,31,15.9,38911.66,35460.42,5.8,2024-02-03T07:44,2024-02-03T18:32,0,0,3.03,0,1,3.4,59,NaN,NaN,NaN,17.6,9.9,239,8.6,5.5
2/4/2024,13.2,0,15.2,10,7.8,19,15.4,3,256,30.2,14.67,39000.01,32135.5,4.4,2024-02-04T07:43,2024-02-04T18:33,0,0,3.22,0,20,1.7,47,NaN,NaN,NaN,17.7,9.6,256,7.2,3.3
2/5/2024,14.1,0,18.3,12,8.3,19.4,15.9,3,277,33.1,11.89,39090.01,24744.2,6.7,2024-02-05T07:42,2024-02-05T18:34,0,0,2.63,0,36,7.5,67,NaN,NaN,NaN,18.5,10.3,277,5,1.5
2/6/2024,16,0,11.6,14.5,9.9,22.1,19.9,1,297,23,15.39,39181.53,35588.57,8.7,2024-02-06T07:42,2024-02-06T18:35,0,0,3.02,0,7,7.9,63,NaN,NaN,NaN,13.6,7,297,5.8,4
2/7/2024,16.8,0,11.3,15.2,10.9,23.1,20.9,0,60,24.1,16.1,39274.48,35634.48,10,2024-02-07T07:41,2024-02-07T18:36,0,0,3.38,0,0,7.9,61,NaN,NaN,NaN,16.1,8.4,60,9,4.6
2/8/2024,16.3,0,14.9,14.5,10.6,23,20.8,2,38,29.9,15.67,39368.72,33288.75,9,2024-02-08T07:40,2024-02-08T18:37,0,0,3.09,0,12,8.2,64,NaN,NaN,NaN,18.5,10.1,38,8.3,4.8
2/9/2024,16.7,0,14.1,15.2,11.3,23.1,20.9,0,360,22.7,16.44,39464.18,35730.58,10.7,2024-02-09T07:40,2024-02-09T18:37,0,0,3.35,0,0,6.7,58,NaN,NaN,NaN,13,6.1,360,4,0.7
2/10/2024,17,0,18.6,14.8,11,23.3,20.9,1,29,30.2,16.14,39560.71,35780.61,9.1,2024-02-10T07:39,2024-02-10T18:38,0,0,3.64,0,4,5.8,51,NaN,NaN,NaN,16.5,8.5,29,5.8,1.9
2/11/2024,17.6,0,18.8,15,12.3,23.2,19.9,3,64,35.3,16.69,39658.23,35831.83,10.5,2024-02-11T07:38,2024-02-11T18:39,0,0,4.02,0,40,7.6,56,NaN,NaN,NaN,24.9,14,64,16.6,9.3
2/12/2024,18.2,0,23.4,14.6,12.3,24.2,18.7,3,185,41,11.69,39756.63,19460.17,9.9,2024-02-12T07:37,2024-02-12T18:40,0,0,4.13,0,97,1.2,36,NaN,NaN,NaN,22.9,12.3,185,7.2,3.9
2/13/2024,19.3,0,23.5,15.1,16.2,23.9,20.6,3,219,40,12.25,39855.82,23263.92,11.4,2024-02-13T07:36,2024-02-13T18:41,0,0,5.15,0,65,1.3,32,NaN,NaN,NaN,29.6,16.7,219,13.3,7.9
2/14/2024,16.1,3.2,19.4,13.6,11.8,20.8,16.4,61,238,35.3,13.67,39955.68,35991.93,10.3,2024-02-14T07:35,2024-02-14T18:41,2,3.2,3.39,0,55,6.5,56,NaN,NaN,NaN,21.6,11.8,238,7.9,4.8
2/15/2024,14.7,0.3,24.3,11.7,11.3,19.8,14.9,51,205,43.2,14.97,40056.12,36000,8.2,2024-02-15T07:35,2024-02-15T18:42,2,0.3,3.33,0,34,6.7,61,NaN,NaN,NaN,27.2,15.1,205,7.9,4.2
2/16/2024,14.4,0.2,25.5,11,10,19.2,14,51,229,45,16.28,40157.05,36000,7.7,2024-02-16T07:34,2024-02-16T18:43,2,0.2,3.59,0,22,5.9,60,NaN,NaN,NaN,28.9,16.7,229,15.5,9.9
2/17/2024,15.4,0.3,20.2,12.5,10.5,20.9,17,51,244,37.1,15.58,40258.36,35670.8,7.8,2024-02-17T07:33,2024-02-17T18:44,3,0.3,3.55,0,24,6.3,56,NaN,NaN,NaN,24.9,13.9,244,11.9,4.8
2/18/2024,16.1,0,17.1,14.4,10.4,21.4,18.4,2,270,30.6,16.28,40359.96,36000,9.4,2024-02-18T07:32,2024-02-18T18:45,0,0,3.4,0,18,7.5,61,NaN,NaN,NaN,16.8,8.5,270,3.2,0.8
2/19/2024,15.9,0,17.8,13.6,10.8,22.2,18.1,3,303,33.5,14.57,40461.77,36000,9.6,2024-02-19T07:31,2024-02-19T18:45,0,0,3.4,0,24,7.3,62,NaN,NaN,NaN,20.1,11.2,303,9,4.8
2/20/2024,16.4,0,17,14.5,11.8,21.4,18.7,3,343,26.6,15.93,40563.69,36015.05,10.1,2024-02-20T07:30,2024-02-20T18:46,0,0,3.31,0,49,6.6,55,NaN,NaN,NaN,15,7.6,343,4.7,1
2/21/2024,16.4,0,20,13.9,11.1,21.9,19.4,3,34,32.4,18.17,40665.62,36108.95,9.6,2024-02-21T07:29,2024-02-21T18:47,0,0,4.04,0,9,6.6,56,NaN,NaN,NaN,22.6,12.5,34,12.6,7.9
2/22/2024,16.3,0,21.7,13.4,10.3,22.4,19,3,49,39.2,18.26,40767.57,36000,8.4,2024-02-22T07:28,2024-02-22T18:48,0,0,4.32,0,31,6.8,56,NaN,NaN,NaN,27.2,15.7,49,13.3,7.9
2/23/2024,16.4,0,26.9,13.2,12.7,20.7,16.7,3,44,46.1,9.6,40870.38,7998.77,9.7,2024-02-23T07:27,2024-02-23T18:48,0,0,3.22,0,100,8.7,61,NaN,NaN,NaN,33.4,19.7,44,25.6,14.3
2/24/2024,18.2,0,19.3,16.2,13.1,23.8,21.2,3,24,32,16.5,40974.22,36303.64,12.4,2024-02-24T07:26,2024-02-24T18:49,0,0,4,0,33,9.5,61,NaN,NaN,NaN,25.1,13.8,24,16.9,9.4
2/25/2024,17.7,0,15.1,15.9,12.7,23.4,21,3,54,30.6,18.44,41078.99,32939.61,12,2024-02-25T07:25,2024-02-25T18:50,0,0,3.92,0,20,8.9,62,NaN,NaN,NaN,21.2,11.7,54,13,7.9
2/26/2024,19.1,0,23,16.1,11.4,26.6,22.6,3,209,37.8,18.9,41184.6,36518.69,9.5,2024-02-26T07:24,2024-02-26T18:51,0,0,5.23,0,14,4.9,46,NaN,NaN,NaN,24.6,13.8,209,9,5.6
2/27/2024,17.2,0,18.8,15,11.2,22.4,19.3,3,307,34.9,13.65,41290.96,23367,9.3,2024-02-27T07:23,2024-02-27T18:51,0,0,3.49,0,32,7.4,55,NaN,NaN,NaN,20,10.8,307,7.9,3.4
2/28/2024,17.9,0,20.1,16,11.5,24.5,21.8,1,53,33.8,18.76,41397.98,36629.8,10.8,2024-02-28T07:22,2024-02-28T18:52,0,0,4.33,0,4,9.2,62,NaN,NaN,NaN,23.1,13.1,53,9,5.4
2/29/2024,20.3,0,21.6,17.1,12.9,28.8,26,3,59,33.8,19.8,41505.58,36745.71,10.4,2024-02-29T07:21,2024-02-29T18:53,0,0,5.66,0,21,4.5,45,NaN,NaN,NaN,27.4,15.7,59,22.7,10
3/1/2024,22.5,0,17.4,19.1,14.9,30.6,27,3,185,33.1,19.53,41613.68,36388.86,11.5,2024-03-01T07:20,2024-03-01T18:53,0,0,5.85,0,46,-0.1,24,NaN,NaN,NaN,19.4,10.4,185,8.6,4.6
3/2/2024,20.1,0,20,17.3,14.4,25.4,22.1,0,267,37.1,20.01,41722.2,36864.89,13.6,2024-03-02T07:19,2024-03-02T18:54,0,0,5.38,0,0,4.6,40,NaN,NaN,NaN,23.4,12.6,267,10.4,6.2
3/3/2024,17.6,0,15.1,15.7,11.9,23.1,20.7,3,300,29.2,17.07,41831.04,36865.08,10.8,2024-03-03T07:17,2024-03-03T18:55,0,0,3.79,0,24,8,57,NaN,NaN,NaN,18.6,9.9,300,9,4.4
3/4/2024,18.2,0,17,16.8,13.1,24.1,22.7,1,9,25.2,20.11,41940.12,36987.95,11.8,2024-03-04T07:16,2024-03-04T18:55,0,0,3.96,0,3,7.1,51,NaN,NaN,NaN,13.4,6.1,9,2.2,0.5
3/5/2024,19.6,0,16.4,17.8,11.6,26.9,25.3,0,76,28.1,20.48,42049.38,37144.73,10.2,2024-03-05T07:15,2024-03-05T18:56,0,0,4.44,0,0,5.5,47,NaN,NaN,NaN,15.9,7.4,76,9,1.1
3/6/2024,18.6,0,20.7,16.6,12.7,23.8,21,0,304,36.4,20.26,42158.71,37134.51,12.3,2024-03-06T07:14,2024-03-06T18:57,0,0,4.76,0,2,7.8,54,NaN,NaN,NaN,22.7,12,304,9.4,3.8
3/7/2024,17.3,0.1,15,15.7,11.7,22.6,20.1,51,283,29.9,15.44,42268.06,36487.37,10.9,2024-03-07T07:13,2024-03-07T18:57,1,0.1,3.39,0,54,8.6,60,NaN,NaN,NaN,16.9,9.1,283,7.6,4.8
3/8/2024,18.1,0,17.1,15.9,11.9,23.6,20.8,3,328,34.6,20.48,42377.33,37444.54,10.9,2024-03-08T07:12,2024-03-08T18:58,0,0,4.57,0,23,6.2,50,NaN,NaN,NaN,19.7,10.1,328,9,4
3/9/2024,18.4,0,22.1,15.5,12.4,23.9,21.6,3,61,34.6,20.53,42486.45,37116.46,9.8,2024-03-09T07:11,2024-03-09T18:59,0,0,5.04,0,27,4.9,44,NaN,NaN,NaN,22.8,12.7,61,16.9,9.9
3/10/2024,17.7,0,19.5,14.8,11.4,24.1,21.3,0,23,34.6,21.19,42595.34,37930.48,9.1,2024-03-10T07:09,2024-03-10T18:59,0,0,5,0,0,6.5,52,NaN,NaN,NaN,28.3,15.6,23,20.5,10.6
3/11/2024,17.7,0,24.5,15,11.2,24.4,21.5,0,49,39.2,21.45,42703.92,38170.73,9.7,2024-03-11T07:08,2024-03-11T19:00,0,0,5,0,0,7.2,54,NaN,NaN,NaN,26.4,15.2,49,10.1,6
3/12/2024,19.5,0,21.3,17.2,10.6,28.3,26.9,0,38,36.4,21.93,42812.11,38664.63,8.2,2024-03-12T07:07,2024-03-12T19:01,0,0,4.7,0,0,5.4,48,NaN,NaN,NaN,21.7,11.1,38,9,2.1
3/13/2024,19.8,0,16.2,18,11.8,27.9,26.2,0,319,31.7,21.68,42919.92,38786.53,10.7,2024-03-13T07:06,2024-03-13T19:01,0,0,4.96,0,0,6,47,NaN,NaN,NaN,16.4,7.8,319,7.6,2.1
3/14/2024,18.9,0,20.5,17.1,12.6,25.8,24.3,3,352,37.1,20.88,43028.11,38449.57,12.1,2024-03-14T07:05,2024-03-14T19:02,0,0,4.8,0,32,7.5,53,NaN,NaN,NaN,20.6,10.6,352,9.7,5.4
3/15/2024,18.9,0,24.9,16.7,12.7,24.8,22.5,3,359,38.9,21.6,43136.86,38767.84,11,2024-03-15T07:04,2024-03-15T19:03,0,0,4.83,0,43,5.4,44,NaN,NaN,NaN,19.7,9.7,359,7.2,2.3
3/16/2024,19.2,0.2,20,16.5,13.8,24,21.6,51,50,38.5,16.43,43246.07,29660.27,12.3,2024-03-16T07:02,2024-03-16T19:03,2,0.2,4.58,0,75,6.9,49,NaN,NaN,NaN,25.8,13.9,50,16.9,8.6
3/17/2024,19.3,0.1,32.8,15.8,14.7,25.6,21.6,51,40,56.2,18.66,43355.69,38397.04,10.4,2024-03-17T07:01,2024-03-17T19:04,1,0.1,5.2,0,52,10.3,58,NaN,NaN,NaN,43.1,25.2,40,26.3,15.3
3/18/2024,16.5,1.5,24.6,14.3,13.9,21.8,18.7,55,312,47.9,14.66,43465.63,28463.77,12.5,2024-03-18T07:00,2024-03-18T19:05,4,1.5,3.41,0,48,8.9,63,NaN,NaN,NaN,26,13.8,312,13.7,6.1
3/19/2024,16.6,0,27,13.9,10.8,22.5,18.8,3,263,45.7,19.17,43575.84,38761.72,8.5,2024-03-19T06:59,2024-03-19T19:05,0,0,4.29,0,20,6.8,57,NaN,NaN,NaN,25.6,14.1,263,9,4.6
3/20/2024,19.5,0,21.6,16.5,13.1,26.2,22.3,0,202,39.2,22.35,43686.23,40150.66,9.7,2024-03-20T06:58,2024-03-20T19:06,0,0,5.54,0,0,4.3,40,NaN,NaN,NaN,24.3,13.7,202,6.1,4.6
3/21/2024,20.5,0,27.7,16.6,14.8,28.9,25.1,3,246,46.4,22,43796.75,39731.12,11.5,2024-03-21T06:56,2024-03-21T19:06,0,0,6.77,0,10,4.2,37,NaN,NaN,NaN,33.3,19.7,246,10.8,6.6
3/22/2024,16.9,0,18,14.7,11.2,23.5,21.4,2,314,28.8,22.6,43907.31,40307,9.7,2024-03-22T06:55,2024-03-22T19:07,0,0,4.77,0,11,6.1,53,NaN,NaN,NaN,20.6,10.6,314,6.8,4.1
3/23/2024,17,0,23.4,14.3,11.5,23.1,19.9,3,36,42.1,22.73,44017.85,40167.33,9.5,2024-03-23T06:54,2024-03-23T19:08,0,0,5.01,0,24,4.1,45,NaN,NaN,NaN,21.3,11.1,36,9.4,5.9
3/24/2024,15.9,3.1,19.9,13.7,12.2,20.3,18.3,61,354,37.1,15.99,44128.29,32388.92,11.3,2024-03-24T06:53,2024-03-24T19:08,4,3.1,3.51,0,73,7.6,60,NaN,NaN,NaN,24.2,12,354,9.7,5.4
3/25/2024,16.6,0,15.5,14.4,9.8,22.8,20.3,1,244,32.4,23.22,44238.57,41159.41,7.9,2024-03-25T06:51,2024-03-25T19:09,0,0,4.67,0,1,4.1,46,NaN,NaN,NaN,16,8.1,244,4.3,4.1
3/26/2024,20.8,0,19.7,17.7,13.8,27.7,25.7,3,191,34.6,23.01,44348.61,39464.84,9.7,2024-03-26T06:50,2024-03-26T19:09,0,0,5.79,0,28,2.4,32,NaN,NaN,NaN,20.4,11.1,191,6.8,3.9
3/27/2024,24.7,0,10.6,21.7,16.2,32.3,29.8,3,191,24.8,23.19,44458.34,41681.3,13.1,2024-03-27T06:49,2024-03-27T19:10,0,0,6.16,0,28,-1.1,21,NaN,NaN,NaN,14.8,7.4,191,6.5,4.8
3/28/2024,26.4,0,30,22.5,18.9,33.2,29.6,3,233,63,16.61,44567.69,23831.91,15.3,2024-03-28T06:48,2024-03-28T19:11,0,0,6.76,0,95,-2.2,17,NaN,NaN,NaN,22,12,233,6.5,1.5
3/29/2024,22.5,0.7,20.2,21.6,16.7,28.3,28,53,344,39.2,21.04,44676.59,39477,16.9,2024-03-29T06:47,2024-03-29T19:11,3,0.7,5.3,0,28,12.3,55,NaN,NaN,NaN,26.5,12.6,344,13,2.9
3/30/2024,22.8,0,21.4,21.7,15.8,30.8,29.5,3,22,33.5,22.83,44784.95,38960.15,15.7,2024-03-30T06:45,2024-03-30T19:12,0,0,6,0,19,12.3,59,NaN,NaN,NaN,27,15.1,22,17.6,10.4
3/31/2024,25.2,0,27.1,23.1,17.2,33.3,30.6,3,48,46.4,23.05,44892.71,41077.44,16.3,2024-03-31T06:44,2024-03-31T19:12,0,0,7.54,0,39,11.4,48,NaN,NaN,NaN,32.7,19,48,22,14.1
4/1/2024,25.4,0,26.1,23,18.6,33.8,30.2,3,41,44.3,23.17,44999.8,42055.32,17.5,2024-04-01T06:43,2024-04-01T19:13,0,0,7.76,0,51,10.2,44,NaN,NaN,NaN,33.3,19.4,41,24.1,14.7
